#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2016-02-29T21:59:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56d4b2251d72	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#Vmag=-1.44 .. 6.0
#-out=Plx
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#HIP|Vmag|Plx|B-V
# |mag|mas|mag
#------|-----|-------|------
 95485| 5.72|   4.51| 1.372
 95498| 5.14|  13.78| 0.999
 95503| 5.45|   6.45| 1.442
 95501| 3.36|  65.05| 0.319
 95556| 5.17|   4.99|-0.120
 95557| 5.71|   3.78| 0.007
 95560| 5.60|  14.94|-0.006
 95564| 5.57|   5.86| 1.228
 95572| 5.76|  17.96| 0.456
 95582| 5.84|   7.17| 1.558
 95585| 4.64|   0.28| 0.576
 95619| 5.66|  14.47|-0.014
 95656| 5.73|   9.02|-0.002
 95690| 5.70|   5.63| 1.406
 95732| 5.84|   3.18|-0.003
 95771| 4.44|  11.00| 1.502
 95785| 5.82|   6.74| 1.023
 95793| 5.79|  16.95| 0.088
 95822| 5.57|  11.38| 1.050
 95823| 5.70|  17.42| 0.214
 95853| 3.76|  26.63| 0.148
 95865| 5.46|  12.85| 1.120
 95937| 5.03|   6.49| 1.770
 95947| 3.05|   8.46| 1.088
 95951| 5.12|   8.67|-0.095
 95999| 5.98|   3.13| 1.638
 96014| 5.55|   7.01| 1.274
 96016| 5.89|  16.87| 0.915
 96052| 4.74|   5.20|-0.150
 96100| 4.67| 173.41| 0.786
 96141| 5.76|   8.05| 0.300
 96178| 5.59|   7.47|-0.020
 96198| 6.00|   2.23| 1.545
 96229| 4.45|  29.50| 1.176
 96234| 5.89|   7.49| 0.105
 96258| 5.71|  39.08| 0.475
 96275| 5.00|   5.36|-0.093
 96288| 5.34|   6.37| 0.060
 96302| 5.39|   6.06| 0.581
 96327| 5.12|   7.34| 1.122
 96341| 4.88|   8.19| 1.096
 96406| 5.64|  11.23| 0.185
 96441| 4.49|  53.78| 0.395
 96459| 5.17|  24.64| 0.928
 96465| 4.59|  17.24|-0.075
 96468| 4.36|  10.61|-0.079
 96481| 5.98|   2.86| 0.881
 96483| 4.93|   2.24|-0.046
 96496| 5.66|   7.37| 1.237
 96516| 5.67|   6.89| 1.007
 96536| 5.46|  32.36| 0.501
 96556| 5.45|  31.14| 0.429
 96620| 5.89|  25.12| 0.482
 96665| 5.18|   4.78|-0.001
 96683| 4.68|  13.00| 0.971
 96693| 5.41|   4.76|-0.063
 96757| 4.39|   6.89| 0.777
 96760| 5.97|   7.86| 1.038
 96807| 5.64|  11.44| 0.123
 96808| 5.30|  13.31| 1.109
 96825| 5.06|  20.51| 0.426
 96837| 4.39|   6.99| 1.041
 96840| 5.98|   1.98|-0.078
 96895| 5.99|  46.25| 0.643
 96950| 5.06|  18.67| 0.319
 96957| 5.28|   4.34| 0.575
 96977| 5.93|   1.45| 0.118
 97063| 5.49|  27.26| 0.460
 97077| 5.50|   9.15| 0.939
 97081| 5.86|   5.17| 1.598
 97118| 4.89|  11.70| 0.948
 97122| 5.90|   7.37| 0.072
 97165| 2.86|  19.07|-0.002
 97229| 5.89|  18.48| 0.180
 97260| 5.51|   5.98| 0.024
 97278| 2.72|   7.08| 1.507
 97290| 4.87|  15.92| 1.061
 97295| 5.00|  47.94| 0.476
 97365| 3.68|   7.28| 1.313
 97376| 5.83|   6.67|-0.087
 97402| 6.00|   8.16| 0.993
 97421| 5.33|  19.19| 0.196
 97433| 3.84|  22.40| 0.888
 97473| 5.75|   5.72| 0.546
 97496| 5.01|   9.99| 0.095
 97499| 6.00|  11.42| 1.233
 97534| 5.39|  24.08| 0.234
 97598| 5.91|   2.92| 1.678
 97630| 5.18|   5.08| 1.665
 97634| 5.68|   1.27|-0.058
 97635| 5.03|  16.96| 1.286
 97646| 5.41|  12.55| 0.082
 97649| 0.76| 194.44| 0.221
 97650| 5.38|  37.86| 0.402
 97675| 5.12|  51.57| 0.563
 97679| 4.90|   5.27|-0.153
 97749| 5.32|   9.62|-0.045
 97757| 5.60|   0.22|-0.078
 97765| 5.54|   1.83| 0.680
 97774| 5.91|   1.32|-0.174
 97783| 5.88|  10.46| 0.979
 97804| 3.87|   2.78| 0.630
 97816| 5.76|   9.21| 0.915
 97870| 5.14|   5.11|-0.125
 97871| 5.63|  11.79| 0.231
 97886| 4.57|   9.08|-0.047
 97928| 5.76|   8.27| 1.664
 97938| 4.71|  15.96| 1.023
 97961| 5.56|   6.90|-0.018
 97966| 5.70|   9.74|-0.079
 97980| 5.60|   9.45| 0.098
 97985| 5.79|   2.12| 0.773
 98032| 4.12|  17.24| 1.063
 98036| 3.71|  72.95| 0.855
 98055| 4.91|  11.30| 0.124
 98066| 4.70|  42.03| 0.748
 98068| 4.95|   2.71|-0.086
 98073| 4.98|   3.55| 1.584
 98085| 5.71|   0.76| 0.903
 98103| 5.28|  15.84| 0.014
 98110| 3.89|  23.40| 1.019
 98162| 4.54|   2.70| 1.462
 98174| 5.24|  10.81| 0.014
 98194| 5.46|   2.13|-0.090
 98234| 5.54|   8.06|-0.048
 98258| 5.01|  11.18| 0.055
 98325| 5.51|   5.99|-0.060
 98332| 5.74|  14.08| 0.224
 98337| 3.51|  11.90| 1.571
 98353| 4.84|   9.58| 0.882
 98375| 5.68|  20.66| 0.345
 98383| 5.92|   6.91| 0.185
 98412| 4.37|   5.28|-0.150
 98416| 5.87|  40.75| 0.598
 98421| 5.30|  20.81| 0.170
 98425| 5.15|   2.07|-0.133
 98438| 5.33|   4.37| 1.576
 98461| 5.95|  10.33| 0.989
 98470| 5.65|  47.90| 0.498
 98478| 5.75|  15.09| 1.033
 98495| 3.97|  30.73|-0.032
 98512| 5.80|   9.07| 0.295
 98526| 5.90|   3.63| 1.529
 98543| 4.66|  14.67| 0.184
 98571| 5.06|   7.60| 1.122
 98583| 5.22|   5.78| 1.598
 98609| 5.88|   4.85|-0.134
 98608| 4.95|   7.52| 1.356
 98624| 5.32|  13.91| 1.218
 98633| 5.69|  10.54| 0.079
 98636| 5.23|  15.43| 0.374
 98688| 4.43|   7.28| 1.640
 98702| 4.51|   8.02| 1.313
 98738| 5.99|   3.84| 1.420
 98754| 5.73|   5.12|-0.095
 98761| 4.77|   8.05| 1.417
 98767| 5.73|  62.92| 0.749
 98819| 5.80|  56.60| 0.600
 98823| 5.51|   6.19| 1.063
 98842| 4.99|  10.05| 1.208
 98844| 5.67|   5.60| 1.301
 98863| 5.62|   0.24| 0.760
 98920| 5.09|  20.17| 1.058
 98962| 5.40|  18.78| 1.191
 99026| 5.81|  27.43| 0.445
 99031| 5.38|  41.34| 0.850
 99080| 5.08|   6.68|-0.162
 99120| 4.93|   2.60| 1.591
 99171| 5.97|  20.89| 1.023
 99240| 3.55| 163.73| 0.751
 99255| 4.38|   9.97|-0.046
 99303| 4.93|   3.79|-0.139
 99404| 5.51|   7.77| 0.087
 99461| 5.32| 165.24| 0.868
 99473| 3.24|  11.36|-0.066
 99500| 5.70|  20.54| 0.530
 99518| 5.51|   2.02| 1.397
 99531| 5.91|   2.86|-0.107
 99572| 5.84|  35.65| 0.476
 99631| 5.44|   3.67| 1.430
 99639| 4.80|   4.55| 0.100
 99655| 4.28|  21.41| 0.114
 99663| 5.81|   5.49| 1.476
 99675| 3.80|   2.41| 1.270
 99738| 5.19|   9.97| 0.191
 99742| 4.94|  21.24| 0.072
 99747| 5.65|   3.56| 1.497
 99770| 4.93|  24.37| 0.151
 99824| 4.79|   2.72|-0.181
 99825| 5.73| 113.33| 0.878
 99841| 5.70|  10.86| 0.926
 99848| 3.96|   2.94| 1.451
 99853| 5.18|   0.75| 1.016
 99874| 4.50|   9.94| 1.258
 99889| 5.87|  28.97| 0.447
 99951| 5.30|   6.91| 0.951
 99968| 5.27|   3.26| 1.650
100017| 5.91|  56.92| 0.602
100027| 4.30|   4.75| 0.928
100044| 4.77|   0.52| 0.377
100062| 5.86|   9.55| 1.002
100064| 3.58|  30.01| 0.883
100069| 5.83|   2.10| 0.073
100097| 5.76|  11.21| 0.118
100108| 5.58|  16.76| 0.056
100122| 5.14|   1.63| 0.660
100195| 5.28|   4.68| 1.394
100221| 5.71|   8.62|-0.043
100256| 5.96|  11.09| 0.299
100261| 5.59|   4.79| 1.472
100276| 5.82|   6.83| 1.500
100310| 4.77|  11.98|-0.047
100345| 3.05|   9.48| 0.790
100357| 5.69|   4.45| 1.561
100435| 5.50|   1.81|-0.090
100437| 5.58|   7.86| 1.077
100453| 2.23|   2.14| 0.673
100469| 5.60|  13.35| 0.002
100501| 5.95|   3.81| 1.632
100541| 5.30|  13.23| 0.983
100574| 5.87|   3.65|-0.173
100587| 4.43|  12.77| 1.331
100591| 5.64|   8.80| 0.201
100738| 5.86|   6.03| 1.101
100751| 1.94|  17.80|-0.118
100754| 5.68|   6.00| 0.921
100859| 5.73|  26.56| 0.339
100881| 5.08|   4.90|-0.049
100907| 5.63|  12.07| 0.072
100965| 5.38|   7.15| 1.010
101027| 4.77|  33.04| 0.386
101067| 5.90|   1.93| 0.407
101076| 4.01|   4.30| 0.404
101084| 5.89|   3.64|-0.052
101082| 5.96|  15.88| 0.942
101093| 4.21|  24.04| 0.199
101101| 4.91|  17.08| 1.160
101123| 5.94|  13.65| 0.062
101138| 4.94|   3.75|-0.087
101243| 5.44|   8.07| 1.566
101260| 5.18|   7.82| 0.100
101345| 5.66|  41.26| 0.689
101421| 4.03|   9.09|-0.123
101427| 5.76|   6.19| 1.122
101474| 4.61|   3.51| 1.593
101475| 5.78|   6.78|-0.140
101477| 5.12|  15.10| 0.999
101483| 5.39|  18.85| 0.093
101589| 4.64|  14.36| 0.120
101612| 4.75|  36.27| 0.291
101692| 4.91|   1.48| 1.606
101716| 5.59|  10.68|-0.050
101769| 3.64|  33.49| 0.425
101772| 3.11|  32.21| 0.998
101773| 4.86|  16.73| 0.447
101800| 5.42|  18.40| 0.050
101843| 5.89|   5.13| 1.692
101847| 4.31|   8.50| 0.949
101867| 4.81|  15.27|-0.030
101868| 5.06|   6.61|-0.133
101870| 5.91|   1.65| 0.953
101882| 5.69|   2.50| 1.509
101899| 5.68|   8.44| 1.088
101909| 5.99|   2.51|-0.145
101916| 5.07|  33.27| 0.702
101923| 5.24|   1.86|-0.129
101936| 5.15|  13.33| 1.060
101958| 3.77|  13.55|-0.057
101983| 5.11|  41.33| 0.544
101984| 5.15|   4.32| 1.647
101986| 5.97|   6.93| 1.186
102014| 5.47|  13.64| 1.118
102026| 5.79|   9.90| 0.997
102066| 5.53|   4.05| 0.871
102092| 5.75|   7.78| 1.551
102098| 1.25|   1.01| 0.092
102155| 5.68|   3.13|-0.107
102157| 5.14|   3.88|-0.061
102162| 5.99|   9.68| 0.450
102177| 5.41|   3.53|-0.107
102208| 5.75|   9.11| 0.000
102253| 5.59|  23.49| 0.218
102281| 4.43|  16.03| 0.302
102333| 4.51|  41.38| 0.278
102358| 5.91|   3.38| 1.643
102388| 4.92|   8.94| 1.183
102395| 3.42|  23.71| 0.163
102422| 3.41|  69.73| 0.912
102431| 4.52|  36.87| 0.535
102453| 4.22|  15.84| 1.051
102485| 4.13|  68.16| 0.426
102487| 5.91|  12.09| 0.066
102488| 2.48|  45.26| 1.021
102497| 5.48|  10.19|-0.078
102531| 5.15|  31.69| 0.495
102532| 4.27|  32.14| 1.042
102571| 4.93|   8.18| 1.294
102589| 4.53|   3.71|-0.083
102599| 5.36|   8.12| 1.144
102618| 3.78|  14.21| 0.000
102624| 4.43|   7.33| 1.639
102633| 5.57|   6.35|-0.010
102635| 5.60|   6.06| 1.466
102693| 5.11|  24.35| 0.361
102724| 4.81|   1.45| 0.571
102772| 5.86|   3.58|-0.069
102773| 5.41|  10.70| 1.122
102790| 4.90|   8.06| 1.494
102831| 4.89|   8.57| 1.004
102843| 5.06|  23.67| 0.198
102891| 5.87|  13.06| 1.075
102916| 5.52|   5.20| 1.380
102945| 5.99|  16.97| 0.464
102949| 5.66|   1.95| 0.616
102950| 5.06|   5.75| 1.125
102962| 5.67|  13.67| 0.203
102978| 4.12|   5.19| 1.633
103004| 4.56|  15.06| 0.835
103005| 5.55|   4.33|-0.076
103045| 4.73|  21.01| 0.325
103089| 4.80|   6.51|-0.134
103094| 5.48|   4.38| 1.088
103127| 5.34|   7.92| 1.318
103145| 5.47|   5.35| 1.522
103200| 5.03|   4.41| 1.481
103219| 5.99|   7.51| 0.946
103226| 5.78|   8.25| 1.122
103227| 3.67|   5.41| 1.250
103294| 5.19|   6.88| 1.119
103298| 5.54|  16.35| 0.131
103312| 5.68|   0.35| 0.408
103359| 5.83|  18.75| 0.337
103360| 5.92|   2.56| 1.054
103371| 5.96|   0.83| 0.020
103389| 5.70|  47.61| 0.507
103401| 5.49|   5.42| 1.474
103413| 3.94|   9.17| 0.027
103460| 5.89|  17.58| 0.180
103511| 5.30|   8.21| 1.419
103519| 5.55|  12.32| 0.973
103527| 5.51|  13.68| 0.934
103530| 5.59|   2.58|-0.144
103545| 5.95|  11.83| 0.244
103569| 5.30|  16.59| 0.464
103571| 5.24|  16.59| 0.457
103598| 5.54|   5.56| 1.411
103632| 4.74|   2.90|-0.084
103652| 5.98|  13.85| 0.283
103673| 5.76|  35.07| 0.480
103675| 5.69|   5.47| 1.588
103732| 5.38|   2.39|-0.206
103738| 4.67|  14.59| 0.890
103810| 5.83|   4.47|-0.058
103836| 5.93|  15.21| 1.106
103882| 5.32|  28.32| 0.424
103956| 5.93|   8.05| 1.001
103981| 5.53|   6.03| 0.683
104019| 4.82|  20.64| 0.169
104031| 5.63|   4.74| 1.650
104043| 5.13|  22.07| 0.490
104060| 3.72|   2.77| 1.609
104085| 5.17|   9.35| 1.201
104101| 5.94|  27.06| 0.538
104105| 5.91|   7.91|-0.065
104139| 4.08|  20.61|-0.010
104148| 5.69|   9.83| 1.047
104171| 5.88|  20.36| 0.386
104174| 5.20|   9.22| 1.104
104177| 5.55|   3.50| 1.350
104185| 5.77|   1.72| 0.554
104194| 4.56|   3.32| 1.569
104214| 5.20| 287.13| 1.069
104234| 4.49|   6.24| 1.604
104364| 5.75|   6.67| 1.180
104365| 5.30|  17.06| 0.000
104371| 5.60|   7.35|-0.048
104382| 5.45|  12.07| 0.283
104440| 5.67|  53.38| 0.590
104459| 4.50|  19.93| 0.926
104516| 5.75|   7.57|-0.111
104521| 4.70|  28.38| 0.262
104642| 5.64|   0.36| 0.110
104680| 5.83|  30.90| 0.450
104732| 3.21|  21.62| 0.990
104738| 5.25|  29.96| 0.460
104750| 5.41|   8.33| 1.425
104752| 5.97|   9.67| 0.967
104755| 5.06|   3.67| 1.578
104858| 4.47|  54.11| 0.529
104887| 3.74|  47.80| 0.393
104963| 5.17|   4.72| 1.161
104968| 5.92|   3.90| 1.531
104974| 5.31|   5.19| 1.639
104978| 5.73|   8.22| 0.191
104987| 3.92|  17.51| 0.549
105080| 6.00|   2.21| 1.447
105102| 4.22|   0.72| 0.098
105138| 4.41|   3.62|-0.103
105140| 4.71|  19.76| 0.070
105143| 5.40|   5.63|-0.118
105164| 5.83|   3.33|-0.130
105186| 5.04|  -0.05|-0.061
105199| 2.45|  66.84| 0.257
105224| 5.97|   2.60| 1.612
105259| 5.51|   0.89| 1.114
105269| 5.89|   0.93| 0.505
105268| 5.19|   3.02|-0.045
105282| 5.75|   6.08|-0.119
105319| 4.39|  33.58| 0.191
105382| 4.80|  17.49| 0.029
105411| 5.58|  11.63| 1.057
105412| 5.87|   9.69| 0.912
105413| 5.81|   3.08| 1.663
105497| 5.68|   9.93| 1.100
105502| 4.08|  21.19| 1.108
105515| 4.28|  15.13| 0.888
105570| 5.16|   9.06| 0.064
105574| 5.99|   4.53| 1.516
105576| 5.63|   4.89| 1.641
105652| 5.70|  18.05| 0.314
105665| 5.38|  14.31| 1.176
105668| 5.48|  20.80| 0.297
105696| 5.76|   7.04|-0.036
105703| 5.67|  14.84| 0.323
105727| 5.97|   9.18| 0.950
105761| 5.71|  11.82| 0.208
105767| 5.48|   7.99| 1.451
105769| 5.59|  29.14| 0.335
105811| 5.93|   1.18| 0.033
105854| 5.64|  11.82| 1.185
105858| 4.21| 108.50| 0.494
105881| 3.77|   8.19| 1.002
105898| 5.29|   8.37| 0.108
105913| 5.50|  18.57| 0.392
105928| 5.78|   7.05| 1.440
105942| 5.30|   1.84|-0.140
105966| 5.39|  17.96| 0.049
105972| 5.42|   4.23|-0.099
106003| 5.75|  22.41| 0.333
106032| 3.23|   5.48|-0.201
106039| 4.50|  18.18| 0.889
106044| 5.47|   8.23| 1.553
106062| 5.84|   5.41| 1.370
106093| 5.22|  14.58| 0.965
106140| 4.52|   7.37| 1.618
106227| 5.53|   1.36| 0.102
106278| 2.90|   5.33| 0.828
106327| 5.29|   8.51| 1.109
106340| 5.97|   7.92| 0.051
106393| 5.77|   6.86|-0.042
106429| 5.57|   5.24| 1.044
106481| 3.98|  26.20| 0.885
106551| 4.87|  12.76| 1.085
106559| 5.70|  36.86| 0.423
106592| 5.79|   7.39| 1.110
106642| 5.96|   5.28| 1.341
106654| 5.73|  18.57| 0.234
106711| 5.04|  15.79| 0.198
106723| 4.51|   4.92|-0.180
106786| 4.68|  18.26| 0.175
106787| 5.46|  10.15| 0.321
106801| 4.76|   0.72| 0.246
106856| 5.66|  18.74| 0.265
106886| 5.74|   2.78| 0.200
106897| 5.77|  25.57| 0.314
106944| 5.10|  13.55| 1.034
106985| 3.69|  23.48| 0.320
106999| 5.09|   8.06| 1.601
107089| 3.73|  47.22| 1.008
107095| 5.16|  30.73| 0.672
107119| 4.55|  18.55| 1.108
107128| 5.24|  13.18| 0.991
107129| 5.98|   1.63| 2.500
107136| 4.69|   1.94|-0.119
107144| 5.66|   2.06| 1.446
107151| 5.30|   6.25| 1.653
107162| 5.73|   8.76| 0.055
107188| 4.72|  11.22| 0.868
107230| 5.18|  13.19| 1.063
107232| 5.88|   7.97| 0.255
107235| 5.51|   5.55| 1.615
107253| 5.69|  11.97|-0.010
107259| 4.23|   0.62| 2.242
107302| 5.96|  19.08| 0.219
107310| 4.49|  44.64| 0.512
107315| 2.38|   4.85| 1.520
107348| 4.34|   3.62| 1.161
107350| 5.96|  54.37| 0.587
107354| 4.14|  28.34| 0.425
107374| 5.94|   1.62| 0.312
107380| 4.35|  15.93|-0.053
107382| 5.10|   4.08| 1.108
107418| 4.25|   0.64| 0.474
107472| 5.29|   2.89| 1.381
107487| 6.00|   2.64| 1.629
107517| 5.57|  11.10|-0.002
107533| 4.23|   2.82|-0.120
107556| 2.85|  84.58| 0.180
107575| 5.63|   6.98| 0.012
107586| 5.53|   6.98| 1.575
107608| 5.02|   9.63| 0.042
107649| 5.57|  63.95| 0.601
107763| 5.07|  10.78| 0.010
107773| 5.62|   9.77| 1.018
107788| 5.34|  29.91| 0.394
107835| 5.52|   5.84| 1.378
107843| 5.27|   7.49| 0.756
107887| 5.78|   5.58|-0.100
107930| 5.70|   5.07|-0.081
107975| 5.52|  36.15| 0.426
108022| 5.09|   6.37|-0.155
108036| 5.08|  36.15| 0.378
108060| 5.69|  14.18| 0.011
108085| 3.00|  16.07|-0.084
108102| 5.71|  11.22| 1.185
108165| 5.74|   1.29| 0.655
108195| 5.92|  21.49| 0.393
108226| 5.84|   2.71|-0.037
108294| 5.45|  10.35| 0.084
108317| 5.11|   0.39| 1.547
108339| 5.54|   7.41| 0.054
108431| 4.40|  17.65| 0.297
108505| 5.96|   2.54| 1.640
108535| 5.04|  26.67| 0.439
108543| 5.50|   8.29| 0.996
108612| 6.00|   3.05|-0.112
108661| 5.43|   3.22|-0.095
108691| 5.60|   4.93| 1.279
108693| 5.61|  14.30| 0.336
108699| 5.65|   5.35| 1.440
108758| 5.79|   3.08|-0.106
108772| 5.55|   0.70| 0.017
108845| 5.57|   6.16|-0.029
108849| 5.94|  16.20| 0.399
108868| 5.55|  12.02| 0.959
108870| 4.69| 275.76| 1.056
108874| 4.74|   8.56|-0.100
108875| 5.83|   6.03|-0.050
108917| 4.26|  32.07| 0.379
108924| 5.26|   7.27| 1.557
108975| 5.97|   2.89|-0.167
108991| 5.29|  14.10| 0.231
109005| 5.27|  10.25| 1.413
109017| 5.07|   0.60| 0.240
109023| 5.75|   8.22| 1.249
109056| 5.69|  10.71|-0.048
109068| 4.86|  12.38| 1.443
109074| 2.95|   4.30| 0.969
109081| 5.62|   6.34| 1.468
109102| 5.09|   5.27| 1.568
109111| 4.47|  13.20| 1.349
109139| 4.29|  18.90|-0.075
109176| 3.77|  85.06| 0.435
109209| 5.74|  16.39| 0.331
109240| 5.79|   4.67|-0.077
109268| 1.73|  32.16|-0.070
109285| 4.50|  25.01| 0.054
109289| 4.99|   6.18| 1.499
109332| 5.80|   0.48|-0.154
109352| 5.58|  11.51| 0.985
109400| 4.79|   8.64| 0.919
109404| 5.37|  15.35| 0.241
109410| 4.28|  12.96| 0.471
109422| 4.94|  53.36| 0.489
109427| 3.52|  33.77| 0.086
109466| 5.98|  11.57| 0.981
109471| 5.78|   5.22| 1.617
109472| 5.43|   5.81|-0.117
109474| 5.52|  30.61| 0.391
109492| 3.39|   4.49| 1.558
109521| 5.38|  18.24| 0.152
109556| 5.05|   1.98| 0.192
109572| 5.24|  27.03| 0.534
109577| 5.93|  17.88| 0.951
109592| 5.37|   8.74| 1.184
109602| 5.97|   1.07| 1.500
109620| 5.76|   3.77| 1.645
109654| 5.34|  12.74| 1.134
109693| 5.27|  12.75|-0.030
109730| 5.87|  13.08| 1.169
109737| 5.58|  14.78| 0.497
109745| 5.53|  13.00| 0.021
109754| 4.50|   5.79| 1.385
109786| 5.33|  11.59| 0.812
109789| 5.45|   6.42|-0.121
109831| 5.72|  11.67| 0.014
109857| 4.18|  38.86| 0.278
109908| 4.79|  12.44| 0.790
109937| 4.14|   5.20| 1.447
109972| 5.88|   4.48| 0.950
109973| 5.11|  13.61| 0.930
110000| 5.34|   6.74| 1.132
110003| 4.17|  17.04| 0.979
110009| 5.80|   9.28| 1.158
110023| 5.75|   9.56| 0.878
110078| 5.49|  26.00| 0.312
110103| 5.75|   4.73| 1.256
110109| 5.36|  73.47| 0.614
110130| 2.87|  16.42| 1.390
110179| 5.96|   9.21| 1.075
110256| 5.09|  12.15| 1.276
110273| 5.35|   4.39|-0.048
110298| 5.37|   3.55|-0.037
110351| 4.55|   6.40|-0.100
110371| 4.78|   5.37|-0.010
110386| 4.82|   3.36|-0.132
110391| 5.12|  17.81| 1.057
110395| 3.86|  20.67|-0.057
110506| 5.62|  24.62| 0.372
110529| 5.53|  12.00| 0.979
110532| 5.92|   7.10| 0.998
110538| 4.42|  19.21| 1.015
110578| 5.79|   7.69|-0.033
110602| 5.76|   6.01| 0.970
110609| 4.55|   1.54| 0.092
110618| 5.28|  34.60| 0.660
110649| 5.31|  48.81| 0.665
110668| 5.78|  19.75| 0.396
110672| 4.80|   2.96|-0.171
110725| 5.47|   6.27| 1.216
110778| 5.55|  49.80| 0.618
110785| 5.76|  25.34| 0.519
110787| 5.83|  15.98| 0.171
110817| 5.52|   1.29| 0.302
110838| 4.51|  12.21|-0.029
110873| 6.00|   3.48| 1.442
110882| 4.78|  20.39| 1.039
110935| 5.56|  22.96| 0.208
110936| 5.47|  12.42| 0.959
110960| 3.65|  31.53| 0.406
110986| 5.60|   5.63| 1.578
110992| 5.79|   2.97| 1.252
110991| 4.07|   3.32| 0.778
110997| 3.97|  11.03| 1.022
111022| 4.34|   2.80| 1.679
111043| 4.12|  10.04| 1.570
111045| 5.95|  23.76| 0.362
111056| 5.45|  13.75| 0.093
111062| 5.51|  18.93| 0.385
111068| 5.64|   8.01|-0.031
111104| 4.52|   2.38|-0.086
111123| 4.82|  12.29|-0.053
111169| 3.76|  31.86| 0.031
111188| 4.29|  21.99| 0.011
111196| 5.76|   9.88| 1.020
111242| 5.70|   4.43| 0.020
111259| 5.88|   5.19| 0.166
111310| 4.91|  11.96| 1.612
111362| 5.72|   9.60| 0.966
111394| 5.88|   7.35| 0.977
111449| 5.21|  43.97| 0.446
111497| 4.04|  17.77|-0.083
111515| 5.97|   9.66| 0.984
111532| 5.08|  17.70| 0.395
111546| 5.73|   5.10|-0.160
111600| 5.82|  10.45| 1.074
111643| 5.85|  14.86| 0.060
111660| 5.80|   5.23| 1.594
111674| 4.64|  18.95| 0.254
111710| 5.04|  13.92| 1.140
111795| 5.11|   7.59| 1.537
111797| 5.19|  10.20| 0.083
111809| 5.66|   7.50| 0.037
111810| 5.84|   8.55| 0.922
111841| 4.89|   3.08|-0.207
111925| 5.94|   9.49| 0.946
111934| 5.88|   5.08| 1.297
111944| 4.50|  10.81| 1.318
111954| 4.18|   4.38|-0.105
111967| 5.98|   2.66| 1.450
111974| 5.72|  30.49| 0.723
112029| 3.41|  15.64|-0.086
112031| 5.25|   2.34|-0.137
112041| 5.93|  10.08| 0.998
112051| 4.80|  10.70|-0.013
112067| 5.92|  12.22| 1.114
112117| 5.99|  42.47| 0.584
112122| 2.07|  19.17| 1.610
112158| 2.93|  15.18| 0.852
112203| 4.84|  14.71| 1.027
112211| 4.68|   6.73| 1.358
112241| 5.93|   5.04| 1.490
112242| 5.11|  11.89| 0.960
112374| 4.84|   8.27| 1.180
112381| 5.52|   4.91| 1.302
112405| 4.13|  23.23| 0.208
112417| 5.84|  18.79| 0.358
112440| 3.97|   8.26| 1.070
112447| 4.20|  61.54| 0.502
112519| 4.77|  10.06| 1.257
112529| 5.24|  12.26| 0.941
112542| 5.68|  12.55|-0.016
112590| 5.82|   8.96| 1.024
112623| 3.49|  25.16| 0.083
112716| 4.05|   8.58| 1.570
112724| 3.50|  28.27| 1.053
112731| 5.43|   8.78| 1.167
112748| 3.51|  27.95| 0.933
112778| 5.91|   3.00| 0.062
112781| 5.32|   7.35|-0.126
112832| 5.43|   2.95| 1.444
112833| 5.89|   7.14| 1.340
112862| 5.99|   8.80| 0.907
112864| 5.61|  14.34| 0.775
112917| 4.95|   9.99| 1.559
112935| 5.16|  37.25| 0.487
112948| 4.46|  14.67|-0.037
112961| 3.73|   8.33| 1.626
112997| 5.86|  10.33| 1.132
113031| 5.80|   4.96|-0.082
113048| 5.79|  19.22| 0.282
113084| 5.82|   9.63| 1.136
113116| 4.70|   8.35| 1.418
113136| 3.27|  20.44| 0.066
113148| 5.53|  23.27| 1.111
113174| 5.91|  24.24| 0.397
113184| 5.72|  11.13| 0.881
113186| 4.91|  11.55|-0.003
113222| 5.73|   3.90|-0.051
113246| 4.20|  19.14| 0.952
113281| 5.60|   2.71|-0.149
113288| 4.99|   1.74| 1.778
113307| 5.72|  11.98| 0.226
