#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2016-02-29T22:45:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56d4b2251d72	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#-out=Plx
#Plx=25 .. 772.33
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#HIP|Vmag|Plx|B-V
# |mag|mas|mag
#------|-----|-------|------
116003|11.09|  67.57| 1.500
116005| 8.34|  38.98| 0.889
116050| 8.12|  28.55| 0.799
116063| 7.10|  33.07| 0.595
116085| 6.76|  59.31| 0.839
116106| 6.50|  38.11| 0.531
116132|10.05| 160.06| 1.190
116213|11.00|  28.13| 1.370
116215| 8.59|  71.70| 1.290
116250| 5.82|  31.49| 0.681
116258| 8.81|  28.69| 0.890
116259| 7.14|  30.24| 0.585
116317|11.16|  71.56| 1.454
116334|11.23|  25.73| 1.348
116374|10.18|  27.68| 1.196
116384| 9.59|  51.80| 1.329
116395| 9.43|  26.94| 0.945
116410| 8.42|  25.82| 0.720
116416| 7.90|  42.63| 0.845
116421| 6.86|  30.93| 0.604
116429| 8.55|  27.69| 0.783
116436| 6.66|  25.96| 0.560
116443|11.17|  36.65| 1.372
116478| 7.64|  27.91| 0.700
116491|10.09|  42.13| 1.370
116492|10.10|  25.31| 1.160
116495| 5.68|  32.27| 0.449
116497|11.72|  37.20| 1.461
116584| 3.81|  38.74| 0.984
116613| 6.58|  43.26| 0.665
116645|11.95|  54.15| 1.551
116727| 3.21|  72.50| 1.031
116745| 7.09|  87.72| 0.989
116763| 7.18|  53.52| 0.802
116771| 4.13|  72.51| 0.507
116819| 7.59|  38.11| 0.731
116838| 8.27|  39.51| 1.113
116845| 8.74|  28.78| 0.777
116869|11.70|  44.81| 1.143
116898|11.60|  37.32|
116905|10.94|  26.69| 1.367
116928| 4.49|  32.38| 0.200
116936|10.30|  42.42| 1.343
116937| 7.99|  28.89| 0.704
116976| 9.56|  30.09| 0.970
117011|10.26|  27.10| 1.664
117042| 9.11|  53.88| 0.413
117059|13.11|  60.11| 1.550
117066| 7.68|  25.18| 0.608
117069|11.30|  34.63| 1.400
117081| 9.01|  58.45| 0.535
117147| 8.99|  33.89| 0.997
117159| 8.40|  34.85| 0.859
117197| 9.89|  50.78| 1.338
117247| 8.93|  28.18| 0.882
117258| 7.23|  25.92| 0.551
117383|12.06|  60.56| 1.630
117404| 8.65|  26.02| 0.766
117410| 9.59|  36.96| 1.244
117463| 8.38|  37.50| 0.929
117473| 8.98| 167.51| 1.460
117481| 6.95|  27.88| 0.511
117492| 9.38|  35.74| 1.120
117542| 7.88|  39.53| 0.839
117559| 9.35|  40.24| 1.226
117669| 9.60|  25.45| 0.907
117681| 6.56|  25.48| 0.430
117697|11.69|  39.40| 1.474
117712| 6.36|  92.68| 0.977
117736| 9.55|  28.47| 1.076
117748|10.03|  29.59| 0.385
117779| 9.75|  44.62| 1.357
117795|10.47|  36.53| 1.210
117815| 6.64|  38.66| 0.589
117828| 9.99|  98.43| 1.466
117880| 6.03|  35.86| 0.572
117886|10.80|  40.44| 1.431
117946| 8.77|  39.35| 1.020
117953| 7.72|  34.09| 0.751
117958| 7.88|  25.49| 0.640
117966|11.14|  57.97| 1.465
118008| 8.24|  45.28| 0.973
118086|10.76|  30.95| 1.300
118123| 8.21|  25.18| 0.613
118160|11.88|  30.17| 1.378
118162| 6.72|  41.35| 0.694
118180|10.78|  29.73| 1.350
118182|11.10|  31.04| 0.540
118200|11.78|  58.62| 1.500
118212| 9.57|  57.62| 1.355
118221|12.46|  27.89| 1.218
118261| 8.69|  40.90| 1.042
118268| 4.03|  30.78| 0.419
118278| 7.47|  38.76| 0.741
118281| 5.81|  34.47| 0.539
118310| 8.85|  39.43| 1.187

